ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp,Unnamed: 18
22,B_HumanHorizontal,1,9,0.09346814,0.3533328,0.9000002,0.1178856,0.3318399,0.9000001,0.1178855,0.3318397,0.8592792,0.1281492,0.3710845,0.7538113,0.0407209,202404102038284210,
22,B_HumanHorizontal,2,3,-0.03202094,0.78071,0.9000002,-0.02518683,0.7745459,0.8995398,-0.02518703,0.7745458,0.7997088,-0.007617846,0.7525407,0.6902732,0.09983093,202404102038364864,
22,B_HumanHorizontal,2,8,-0.03202088,0.3352902,0.9,-0.01711264,0.359662,0.9000002,-0.01711268,0.3596618,0.8581808,0.004054489,0.4043022,0.7565531,0.04181942,202404102038403375,
22,B_HumanHorizontal,2,2,0.09346828,0.7626673,0.9000002,0.06894418,0.7449324,0.9,0.06894409,0.7449321,0.8151019,0.07153515,0.7287129,0.703302,0.08489808,202404102038436232,
22,B_HumanHorizontal,2,7,-0.1473438,0.3879564,0.9,-0.1399052,0.3636367,0.9000002,-0.1399052,0.3636366,0.819374,-0.1058278,0.4130325,0.7236257,0.08062615,202404102038460488,
22,B_HumanHorizontal,2,1,0.1892819,0.6796443,0.9000002,0.1658273,0.7039099,0.9000002,0.1658272,0.7039094,0.8189566,0.154854,0.6948783,0.7068537,0.08104361,202404102038488546,
22,B_HumanHorizontal,2,6,-0.2158862,0.4946104,0.9000001,-0.1914895,0.5116582,0.9,-0.1914895,0.5116581,0.8144649,-0.1569698,0.5433629,0.7116436,0.08553513,202404102038534652,
22,B_HumanHorizontal,2,0,0.2249999,0.558,0.9000002,0.2108839,0.581754,0.9000002,0.2108839,0.5817536,0.8731605,0.1869488,0.6025473,0.7646999,0.02683964,202404102038595356,
22,B_HumanHorizontal,2,5,-0.2158861,0.62139,0.9000001,-0.22642,0.599457,0.8999629,-0.2264199,0.599457,0.8124106,-0.1874778,0.6187268,0.7080976,0.08755229,202404102039033961,
22,B_HumanHorizontal,2,10,0.1892819,0.4363557,0.9000002,0.2142458,0.4235692,0.9000002,0.2142457,0.4235691,0.8627408,0.2096711,0.4571973,0.7549576,0.03725932,202404102039112685,
22,B_HumanHorizontal,2,4,-0.1473437,0.7280438,0.9,-0.1587275,0.7515606,0.9000002,-0.1587276,0.7515604,0.8014919,-0.1343942,0.7451406,0.69133,0.09850816,202404102039180151,
22,B_HumanHorizontal,2,9,0.09346814,0.3533328,0.9000002,0.1113888,0.3776657,0.9000002,0.1113887,0.3776652,0.8599728,0.1191157,0.4272439,0.7587248,0.04002738,202404102039233978,
22,A_Baseline,1,3,-0.03202094,0.78071,0.9000002,-0.05471753,0.7694334,0.9,-0.05471769,0.7694331,0.8105985,-0.03646833,0.7505493,0.7006926,0.08940153,202404102046251558,
22,A_Baseline,1,8,-0.03202088,0.3352902,0.9,-0.01917658,0.3593207,0.9,-0.01917669,0.3593202,0.8704286,0.008157917,0.399196,0.7682931,0.02957143,202404102046281012,
22,A_Baseline,1,2,0.09346828,0.7626673,0.9000002,0.07031696,0.7824367,0.9000001,0.07031707,0.7824365,0.8061851,0.07276119,0.7595123,0.6955616,0.09381494,202404102046314853,
22,A_Baseline,1,7,-0.1473438,0.3879564,0.9,-0.1709884,0.3648618,0.9000002,-0.1709884,0.3648614,0.8406117,-0.131976,0.4093112,0.7443243,0.05938848,202404102046368506,
22,A_Baseline,1,1,0.1892819,0.6796443,0.9000002,0.2073357,0.7032519,0.9,0.2073356,0.7032517,0.8319264,0.1890402,0.6873846,0.7215519,0.06807363,202404102046405163,
22,A_Baseline,1,6,-0.2158862,0.4946104,0.9000001,-0.2121227,0.469877,0.9000001,-0.2121227,0.4698769,0.8370768,-0.1743543,0.500029,0.7349328,0.06292333,202404102046456801,
22,A_Baseline,1,0,0.2249999,0.558,0.9000002,0.2416769,0.5825725,0.9000002,0.2416768,0.5825722,0.8651157,0.2182034,0.5855283,0.7546203,0.03488449,202404102046499658,
22,A_Baseline,1,5,-0.2158861,0.62139,0.9000001,-0.2136396,0.6454567,0.8998866,-0.2136395,0.6454566,0.8244634,-0.1796137,0.6492888,0.7167761,0.07542323,202404102046534339,
22,A_Baseline,1,10,0.1892819,0.4363557,0.9000002,0.2138128,0.4424932,0.9000002,0.2138128,0.4424931,0.8556688,0.2056936,0.4708687,0.7465912,0.04433133,202404102046578154,
22,A_Baseline,1,4,-0.1473437,0.7280438,0.9,-0.1707893,0.7449679,0.9000002,-0.1707893,0.7449676,0.8027037,-0.1450492,0.7366647,0.6929882,0.09729645,202404102047014672,
22,A_Baseline,1,9,0.09346814,0.3533328,0.9000002,0.08700443,0.3779336,0.9000002,0.08700444,0.3779337,0.8824426,0.08999024,0.419844,0.7775444,0.01755754,202404102047046744,
22,A_Baseline,2,3,-0.03202094,0.78071,0.9000002,-0.0551202,0.7658778,0.9,-0.05512035,0.7658774,0.8040297,-0.0382979,0.7509037,0.6932967,0.09597024,202404102047119518,
22,A_Baseline,2,8,-0.03202088,0.3352902,0.9,-0.007490119,0.3169901,0.9000002,-0.007490107,0.3169897,0.8720059,0.009587501,0.3690406,0.7731727,0.0279943,202404102047145351,
22,A_Baseline,2,2,0.09346828,0.7626673,0.9000002,0.07030082,0.7577358,0.8998696,0.07030037,0.7577351,0.8139191,0.06932086,0.7431835,0.7018642,0.08595049,202404102047172845,
22,A_Baseline,2,7,-0.1473438,0.3879564,0.9,-0.1234319,0.3687811,0.9,-0.1234319,0.3687809,0.8400111,-0.09239484,0.4154282,0.7418796,0.05998901,202404102047195826,
22,A_Baseline,2,1,0.1892819,0.6796443,0.9000002,0.1800355,0.7042071,0.9000001,0.1800355,0.7042069,0.8224344,0.1665066,0.6959875,0.7105485,0.07756568,202404102047223496,
22,A_Baseline,2,6,-0.2158862,0.4946104,0.9000001,-0.2133045,0.4698618,0.9000001,-0.2133045,0.4698618,0.8228596,-0.175882,0.5037775,0.7217742,0.07714042,202404102047281865,
22,A_Baseline,2,0,0.2249999,0.558,0.9000002,0.2316683,0.5820606,0.9000002,0.2316682,0.5820606,0.8495384,0.2138031,0.5888271,0.7381648,0.05046175,202404102047311181,
22,A_Baseline,2,5,-0.2158861,0.62139,0.9000001,-0.2161375,0.6414353,0.8997143,-0.2161376,0.6414354,0.7997591,-0.1822843,0.6505305,0.6923336,0.09995516,202404102047349667,
22,A_Baseline,2,10,0.1892819,0.4363557,0.9000002,0.1754337,0.4127733,0.9,0.1754336,0.4127731,0.8739765,0.1717068,0.4454783,0.7658771,0.02602354,202404102047405640,
22,A_Baseline,2,4,-0.1473437,0.7280438,0.9,-0.1580618,0.7342645,0.8995777,-0.1580625,0.734264,0.7995925,-0.130607,0.7272276,0.6902047,0.09998517,202404102047446322,
22,A_Baseline,2,9,0.09346814,0.3533328,0.9000002,0.117764,0.338978,0.9000002,0.117764,0.3389778,0.8949281,0.1145542,0.3834532,0.7910982,0.00507207,202404102047494195,
22,C_HumanVertical,1,3,-0.03202094,0.78071,0.9000002,-0.05665165,0.7627825,0.9000001,-0.0566517,0.7627822,0.835282,-0.04201373,0.7363276,0.7264017,0.06471809,202404102051418873,
22,C_HumanVertical,1,8,-0.03202088,0.3352902,0.9,-0.008259746,0.3443892,0.9000002,-0.008259872,0.3443889,0.8647665,0.02329683,0.3815743,0.7628331,0.03523364,202404102051471644,
22,C_HumanVertical,1,2,0.09346828,0.7626673,0.9000002,0.06960303,0.7717782,0.9000001,0.06960308,0.7717778,0.8110359,0.07886587,0.7428268,0.7022009,0.08896421,202404102051510151,
22,C_HumanVertical,1,7,-0.1473438,0.3879564,0.9,-0.138118,0.4095083,0.8998477,-0.1381179,0.4095081,0.8315576,-0.09377659,0.4452392,0.7339557,0.06829006,202404102051533027,
22,C_HumanVertical,1,1,0.1892819,0.6796443,0.9000002,0.1650843,0.6822942,0.899968,0.1650845,0.6822938,0.8372288,0.161344,0.6681797,0.725176,0.06273919,202404102051557194,
22,C_HumanVertical,1,6,-0.2158862,0.4946104,0.9000001,-0.2088747,0.4706667,0.9000001,-0.2088747,0.4706664,0.8088931,-0.1602593,0.5032161,0.7122183,0.09110699,202404102051591834,
22,C_HumanVertical,1,0,0.2249999,0.558,0.9000002,0.2044782,0.5817068,0.9000002,0.2044781,0.5817066,0.8490159,0.1968747,0.589422,0.7365363,0.05098431,202404102052031156,
22,C_HumanVertical,1,5,-0.2158861,0.62139,0.9000001,-0.2130301,0.6458945,0.9,-0.2130302,0.6458942,0.801768,-0.1788775,0.6623618,0.6953191,0.09823196,202404102052069341,
22,C_HumanVertical,1,10,0.1892819,0.4363557,0.9000002,0.1845359,0.4609956,0.9000001,0.1845358,0.4609953,0.8658946,0.1784582,0.5005354,0.7602128,0.03410552,202404102052115037,
22,C_HumanVertical,1,4,-0.1473437,0.7280438,0.9,-0.1456234,0.7036479,0.8999894,-0.1456239,0.7036474,0.8248664,-0.1291096,0.7153894,0.7136982,0.07512296,202404102052150184,
22,C_HumanVertical,1,9,0.09346814,0.3533328,0.9000002,0.1168369,0.3351113,0.9000002,0.1168369,0.335111,0.8719423,0.1247917,0.3888891,0.7728786,0.02805784,202404102052204036,
22,C_HumanVertical,2,3,-0.03202094,0.78071,0.9000002,-0.03480119,0.7588936,0.8997842,-0.03480133,0.7588936,0.8223844,-0.02458863,0.7516074,0.7100828,0.07739982,202404102052282234,
22,C_HumanVertical,2,8,-0.03202088,0.3352902,0.9,-0.05222841,0.3135184,0.9000002,-0.05222847,0.3135182,0.8573498,-0.03047417,0.3716924,0.762949,0.04265035,202404102052309862,
22,C_HumanVertical,2,2,0.09346828,0.7626673,0.9000002,0.107487,0.7809542,0.8998383,0.1074869,0.7809534,0.8093326,0.09731802,0.7663939,0.6977369,0.09050567,202404102052331409,
22,C_HumanVertical,2,7,-0.1473438,0.3879564,0.9,-0.1426613,0.3636619,0.8999839,-0.1426612,0.3636616,0.8732798,-0.1215027,0.4128864,0.7737901,0.02670402,202404102052350360,
22,C_HumanVertical,2,1,0.1892819,0.6796443,0.9000002,0.2136647,0.6707132,0.9000001,0.2136645,0.6707129,0.8469883,0.1875581,0.6687065,0.7370635,0.05301185,202404102052390352,
22,C_HumanVertical,2,6,-0.2158862,0.4946104,0.9000001,-0.2145585,0.4714178,0.8998368,-0.2145585,0.4714177,0.8563393,-0.1925803,0.5079013,0.7516736,0.04349749,202404102052436698,
22,C_HumanVertical,2,0,0.2249999,0.558,0.9000002,0.2478402,0.5381691,0.9000002,0.24784,0.5381688,0.8699393,0.2259019,0.5481001,0.759535,0.03006089,202404102052468869,
22,C_HumanVertical,2,5,-0.2158861,0.62139,0.9000001,-0.2171696,0.596607,0.9,-0.2171696,0.5966067,0.837115,-0.193354,0.6111984,0.7276213,0.06288494,202404102052515650,
22,C_HumanVertical,2,10,0.1892819,0.4363557,0.9000002,0.2133304,0.4190523,0.9,0.2133303,0.4190521,0.8715106,0.2011134,0.4530707,0.7644476,0.02848938,202404102052560475,
22,C_HumanVertical,2,4,-0.1473437,0.7280438,0.9,-0.1670217,0.7407025,0.8998609,-0.1670223,0.7407022,0.8004845,-0.1446667,0.7367002,0.6897903,0.0993763,202404102052590522,
22,C_HumanVertical,2,9,0.09346814,0.3533328,0.9000002,0.1157426,0.3378481,0.9000002,0.1157425,0.3378479,0.8836079,0.1177746,0.3879273,0.7823316,0.0163923,202404102053035494,
23,D_RobotHorizontal,1,3,-0.03202085,0.7807099,0.9,-0.04148868,0.7871763,0.8995594,-0.04148906,0.7871756,0.8003021,-0.03549398,0.7797036,0.6877089,0.09925726,202404111423326700,
23,D_RobotHorizontal,1,8,-0.0320209,0.3352903,0.9,-0.009686325,0.353976,0.9,-0.009686117,0.3539759,0.887453,0.001814352,0.4045651,0.7870663,0.01254702,202404111423437919,
23,D_RobotHorizontal,1,2,0.09346839,0.7626672,0.9000002,0.06894197,0.7709389,0.9000002,0.06894216,0.7709388,0.8179208,0.0640808,0.7662554,0.7051225,0.08207934,202404111424421104,
23,D_RobotHorizontal,1,7,-0.1473437,0.3879564,0.9000002,-0.1688545,0.3634867,0.9,-0.1688544,0.3634866,0.8183228,-0.1347163,0.4202102,0.7267475,0.08167727,202404111424578733,
23,D_RobotHorizontal,1,1,0.1892821,0.6796442,0.9,0.1994135,0.6911224,0.8996199,0.1994139,0.6911218,0.7998697,0.1888465,0.6971676,0.6875274,0.09975027,202404111425043647,
23,D_RobotHorizontal,1,6,-0.2158859,0.4946103,0.9,-0.2042011,0.5193848,0.9000001,-0.204201,0.519385,0.8460316,-0.1665864,0.5511849,0.7443314,0.05396849,202404111425108807,
23,D_RobotHorizontal,1,0,0.2250001,0.5580001,0.9000002,0.2010385,0.5682479,0.9000001,0.2010385,0.5682481,0.8401086,0.1947372,0.5895309,0.7293098,0.05989143,202404111425178755,
23,D_RobotHorizontal,1,5,-0.2158859,0.6213899,0.9000002,-0.2214128,0.6462104,0.9000001,-0.2214126,0.6462104,0.8050522,-0.1815229,0.6601126,0.7002451,0.09494787,202404111425246497,
23,D_RobotHorizontal,1,10,0.189282,0.4363558,0.9,0.2007344,0.4613256,0.9000001,0.2007346,0.4613256,0.8577182,0.1953744,0.4954826,0.7501376,0.04228197,202404111425292550,
23,D_RobotHorizontal,1,4,-0.1473437,0.7280439,0.9000001,-0.1326889,0.7036438,0.9000002,-0.1326888,0.7036434,0.8288078,-0.1160285,0.7089386,0.7171685,0.07119234,202404111425468387,
