ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
4,B_HumanHorizontal,2,8,-0.03202118,0.3352902,0.9000003,-0.05585334,0.36018,0.9000003,-0.05585318,0.36018,0.8316829,-0.06744912,0.4109235,0.7313852,0.06831746,2.02403E+17
4,B_HumanHorizontal,2,2,0.09346821,0.7626673,0.9000005,0.09035128,0.7753738,0.8995884,0.09035137,0.775374,0.8006404,0.06816286,0.7548399,0.6917595,0.09894796,2.02403E+17
4,B_HumanHorizontal,2,7,-0.147344,0.3879564,0.9000003,-0.1400414,0.3970475,0.8995721,-0.1400417,0.3970475,0.8002613,-0.1287243,0.4422326,0.6973086,0.09931076,2.02403E+17
4,B_HumanHorizontal,2,1,0.1892819,0.6796442,0.9000005,0.2133944,0.68711,0.9000004,0.2133947,0.6871099,0.8090478,0.1794192,0.6801369,0.7015022,0.09095255,2.02403E+17
4,B_HumanHorizontal,2,6,-0.2158863,0.4946102,0.9000002,-0.1913982,0.4956604,0.8999904,-0.191398,0.4956603,0.8030576,-0.1743156,0.5278347,0.6960904,0.09693279,2.02403E+17
4,B_HumanHorizontal,2,0,0.2249998,0.558,0.9000003,0.2341603,0.5338599,0.9000005,0.2341605,0.5338599,0.8254157,0.202689,0.5550441,0.7189742,0.07458472,2.02403E+17
4,B_HumanHorizontal,2,5,-0.2158863,0.6213899,0.9000003,-0.2037883,0.5979475,0.9000002,-0.2037881,0.5979476,0.8001736,-0.1875597,0.6103655,0.6890367,0.09982657,2.02403E+17
4,B_HumanHorizontal,2,10,0.1892817,0.4363557,0.9000003,0.1664087,0.4377586,0.8998216,0.166409,0.4377585,0.8621596,0.1456285,0.46784,0.7552376,0.03766196,2.02403E+17
4,B_HumanHorizontal,2,4,-0.147344,0.7280437,0.9000003,-0.1647176,0.7322911,0.8996562,-0.164718,0.7322915,0.8000486,-0.153072,0.7235696,0.6879892,0.0996075,2.02403E+17
4,B_HumanHorizontal,2,9,0.09346804,0.3533328,0.9000004,0.09710885,0.3291989,0.899949,0.09710895,0.329199,0.8401865,0.08258724,0.3827475,0.7417452,0.05976254,2.02403E+17
4,B_HumanHorizontal,3,3,-0.03202114,0.7807099,0.9000003,-0.01551285,0.8024162,0.9000003,-0.01551262,0.8024163,0.8002682,-0.0312266,0.7810334,0.6904281,0.09973213,2.02403E+17
4,B_HumanHorizontal,3,8,-0.03202118,0.3352902,0.9000003,-0.03442362,0.3566991,0.8997601,-0.03442351,0.3566989,0.799997,-0.03139864,0.4099024,0.7003517,0.099763,2.02403E+17
4,B_HumanHorizontal,3,2,0.09346821,0.7626673,0.9000005,0.07018456,0.7616407,0.8998431,0.07018455,0.7616409,0.8091051,0.04996406,0.7460654,0.6990255,0.09073794,2.02403E+17
4,B_HumanHorizontal,3,7,-0.147344,0.3879564,0.9000003,-0.1420362,0.3925606,0.8995337,-0.1420363,0.3925607,0.799939,-0.1321256,0.4405892,0.698135,0.09959467,2.02403E+17
4,B_HumanHorizontal,3,1,0.1892819,0.6796442,0.9000005,0.1998973,0.7040571,0.9000003,0.1998977,0.7040573,0.8092868,0.170408,0.6969798,0.7004324,0.09071352,2.02403E+17
4,B_HumanHorizontal,3,6,-0.2158863,0.4946102,0.9000002,-0.1921292,0.4932086,0.8998972,-0.192129,0.4932084,0.8254473,-0.1743891,0.5225142,0.7177651,0.07444986,2.02403E+17
4,B_HumanHorizontal,3,0,0.2249998,0.558,0.9000003,0.2017381,0.5515465,0.8999254,0.2017381,0.5515466,0.8612385,0.1727044,0.5655174,0.7529294,0.03868693,2.02403E+17
4,B_HumanHorizontal,3,5,-0.2158863,0.6213899,0.9000003,-0.1998275,0.5990016,0.9000003,-0.1998272,0.5990016,0.8032005,-0.1857069,0.6124187,0.6918918,0.0967998,2.02403E+17
4,B_HumanHorizontal,3,10,0.1892817,0.4363557,0.9000003,0.2108554,0.4580054,0.9000004,0.2108555,0.4580054,0.8324179,0.1811858,0.4903255,0.7282829,0.0675825,2.02403E+17
4,B_HumanHorizontal,3,4,-0.147344,0.7280437,0.9000003,-0.1255276,0.7086816,0.9000003,-0.1255275,0.7086815,0.8003815,-0.1220548,0.7022982,0.6876153,0.09961879,2.02403E+17
4,B_HumanHorizontal,3,9,0.09346804,0.3533328,0.9000004,0.1048739,0.3288024,0.9000003,0.1048743,0.3288024,0.864876,0.09284945,0.3760565,0.7629378,0.03512428,2.02403E+17
4,B_HumanHorizontal,4,3,-0.03202114,0.7807099,0.9000003,-0.05142224,0.7568384,0.9000003,-0.05142192,0.7568383,0.8071914,-0.06380921,0.7463577,0.6953622,0.09280893,2.02403E+17
4,B_HumanHorizontal,4,8,-0.03202118,0.3352902,0.9000003,-0.05613091,0.3593345,0.9000003,-0.05613068,0.3593345,0.8237312,-0.0586714,0.4139259,0.7248258,0.07626902,2.02403E+17
4,B_HumanHorizontal,4,2,0.09346821,0.7626673,0.9000005,0.1076142,0.7735376,0.8996692,0.1076143,0.7735379,0.8002257,0.07959273,0.7572136,0.691979,0.09944347,2.02403E+17
4,B_HumanHorizontal,4,7,-0.147344,0.3879564,0.9000003,-0.1273474,0.3969128,0.8997704,-0.1273476,0.3969128,0.7997996,-0.1192439,0.4480762,0.6993723,0.0999708,2.02403E+17
4,B_HumanHorizontal,4,1,0.1892819,0.6796442,0.9000005,0.1647371,0.678708,0.8999619,0.164737,0.6787082,0.8346501,0.1391601,0.6772412,0.7245925,0.06531178,2.02403E+17
4,B_HumanHorizontal,4,6,-0.2158863,0.4946102,0.9000002,-0.1915885,0.4933247,0.8999436,-0.1915884,0.4933247,0.7999726,-0.1779408,0.5271229,0.6930126,0.09997105,2.02403E+17
4,B_HumanHorizontal,4,0,0.2249998,0.558,0.9000003,0.2000041,0.573257,0.9000005,0.2000042,0.5732571,0.8727624,0.1684497,0.5817415,0.7645897,0.02723801,2.02403E+17
4,B_HumanHorizontal,4,5,-0.2158863,0.6213899,0.9000003,-0.240658,0.6033207,0.9000003,-0.2406577,0.6033207,0.8034032,-0.2265636,0.6141975,0.6918145,0.09659703,2.02403E+17
4,B_HumanHorizontal,4,10,0.1892817,0.4363557,0.9000003,0.1658322,0.4235267,0.9000004,0.1658324,0.4235268,0.8669407,0.1437169,0.45767,0.761517,0.03305968,2.02403E+17
4,B_HumanHorizontal,4,4,-0.147344,0.7280437,0.9000003,-0.1487095,0.7044108,0.8998802,-0.1487101,0.7044111,0.8117288,-0.1437533,0.6983929,0.698998,0.08815134,2.02403E+17
4,B_HumanHorizontal,4,9,0.09346804,0.3533328,0.9000004,0.06959324,0.3669935,0.9000004,0.06959343,0.3669937,0.8582845,0.06122486,0.4137309,0.7557437,0.04171588,2.02403E+17
