ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
3,D_RobotHorizontal,3,9,0.09346807,0.3533328,0.9000003,0.07056125,0.3781634,0.9000003,0.07056151,0.3781628,0.8572527,0.09258866,0.4194643,0.7544033,0.04274761,2.02403E+17
3,D_RobotHorizontal,4,3,-0.03202109,0.7807099,0.9000003,-0.007120365,0.8046375,0.9000003,-0.007120123,0.8046369,0.821808,-0.01847412,0.7936139,0.7099216,0.07819225,2.02403E+17
3,D_RobotHorizontal,4,8,-0.03202112,0.3352901,0.9000003,-0.009053604,0.3417347,0.8998916,-0.009053553,0.3417345,0.8523387,0.02627298,0.3841727,0.7537485,0.04755286,2.02403E+17
3,D_RobotHorizontal,4,2,0.09346817,0.7626671,0.9000003,0.07286361,0.7387794,0.9000003,0.07286376,0.7387788,0.8451936,0.06138812,0.7412296,0.7328045,0.05480671,2.02403E+17
3,D_RobotHorizontal,4,7,-0.147344,0.3879562,0.9000003,-0.1399659,0.3664634,0.8998029,-0.1399657,0.3664635,0.8354509,-0.08934043,0.409507,0.7440543,0.06435202,2.02403E+17
3,D_RobotHorizontal,4,1,0.1892819,0.6796441,0.9000003,0.1647044,0.6972369,0.9000003,0.1647044,0.6972364,0.8054634,0.1553639,0.7064363,0.6932265,0.09453698,2.02403E+17
3,D_RobotHorizontal,4,6,-0.2158863,0.4946101,0.9000003,-0.2102727,0.4917535,0.8995286,-0.2102723,0.4917536,0.7999683,-0.1518752,0.5228927,0.708376,0.09956027,2.02403E+17
3,D_RobotHorizontal,4,0,0.2249998,0.558,0.9000004,0.2453103,0.5385817,0.9000005,0.2453104,0.5385811,0.8014483,0.2382077,0.5704635,0.6932722,0.09855211,2.02403E+17
3,D_RobotHorizontal,4,5,-0.2158862,0.6213897,0.9000002,-0.2390225,0.6340999,0.9000003,-0.2390223,0.6340995,0.8005594,-0.1991377,0.654496,0.6968184,0.09944082,2.02403E+17
3,D_RobotHorizontal,4,10,0.1892818,0.4363557,0.9000003,0.2133341,0.4403906,0.8998985,0.2133339,0.4403905,0.8018213,0.2160303,0.486622,0.6987464,0.09807717,2.02403E+17
