ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
6,D_RobotHorizontal,1,7,-0.1473439,0.3879566,0.9000003,-0.133263,0.4125572,0.9000002,-0.1332631,0.4125571,0.8690476,-0.1246195,0.4265599,0.7572522,0.03095263,2.02403E+17
6,D_RobotHorizontal,1,1,0.189282,0.6796443,0.9000003,0.2138046,0.6901864,0.9000003,0.2138047,0.6901862,0.8019158,0.1856131,0.6643144,0.6955913,0.0980845,2.02403E+17
6,D_RobotHorizontal,1,6,-0.2158861,0.4946104,0.9000002,-0.1973022,0.4698265,0.9000002,-0.1973023,0.4698264,0.8327935,-0.1775453,0.4792174,0.7219309,0.06720674,2.02403E+17
6,D_RobotHorizontal,1,0,0.2249999,0.5580001,0.9000002,0.2451162,0.5355214,0.9000003,0.2451163,0.5355211,0.8352691,0.215876,0.5317675,0.7261826,0.06473119,2.02403E+17
6,D_RobotHorizontal,1,5,-0.2158861,0.6213902,0.9000001,-0.1952209,0.6051695,0.9000002,-0.1952209,0.6051697,0.81186,-0.1748498,0.595007,0.7011768,0.08814009,2.02403E+17
6,D_RobotHorizontal,1,10,0.1892819,0.4363559,0.9000002,0.2046929,0.4120644,0.9000003,0.2046929,0.4120641,0.8324887,0.1795052,0.4291308,0.7236617,0.06751164,2.02403E+17
6,D_RobotHorizontal,1,4,-0.1473438,0.7280439,0.9000002,-0.1290955,0.7527533,0.9000002,-0.1290955,0.7527531,0.8118906,-0.125724,0.7143754,0.7056605,0.08810961,2.02403E+17
6,D_RobotHorizontal,1,9,0.09346815,0.353333,0.9000003,0.1050239,0.3738435,0.8998508,0.1050244,0.3738436,0.8639972,0.09153735,0.3938026,0.7535948,0.03585358,2.02403E+17
6,D_RobotHorizontal,2,3,-0.03202092,0.7807101,0.9000002,-0.01136818,0.7582977,0.9000002,-0.01136811,0.7582976,0.8065932,-0.02111592,0.72366,0.6994755,0.09340691,2.02403E+17
6,D_RobotHorizontal,2,8,-0.03202108,0.3352904,0.9000002,-0.05676564,0.342194,0.9000002,-0.0567657,0.3421937,0.8443763,-0.04613905,0.3711925,0.7356787,0.05562393,2.02403E+17
6,D_RobotHorizontal,2,2,0.09346829,0.7626674,0.9000002,0.0730898,0.7384387,0.9000002,0.07308979,0.7384385,0.8016067,0.05532545,0.7065769,0.6946568,0.09839346,2.02403E+17
6,D_RobotHorizontal,2,7,-0.1473439,0.3879566,0.9000003,-0.1654589,0.4121183,0.9000002,-0.1654589,0.4121181,0.8721415,-0.1551511,0.4234654,0.7601864,0.02785868,2.02403E+17
6,D_RobotHorizontal,2,1,0.189282,0.6796443,0.9000003,0.1661988,0.6579263,0.9000003,0.1661988,0.657926,0.8045313,0.1442048,0.6377406,0.6955459,0.09546898,2.02403E+17
6,D_RobotHorizontal,2,6,-0.2158861,0.4946104,0.9000002,-0.1939196,0.4809212,0.9000002,-0.1939196,0.4809212,0.8635287,-0.1821041,0.4800163,0.7511517,0.03647157,2.02403E+17
6,D_RobotHorizontal,2,0,0.2249999,0.5580001,0.9000002,0.2011961,0.5468137,0.9000002,0.2011961,0.5468133,0.8128817,0.1817193,0.5375859,0.701956,0.08711851,2.02403E+17
6,D_RobotHorizontal,2,5,-0.2158861,0.6213902,0.9000001,-0.1914625,0.6244555,0.9000001,-0.1914624,0.6244553,0.8082179,-0.1752785,0.6037574,0.698315,0.09178224,2.02403E+17
6,D_RobotHorizontal,2,10,0.1892819,0.4363559,0.9000002,0.1826233,0.412582,0.9000002,0.1826232,0.4125817,0.8618102,0.1592023,0.4197377,0.7514958,0.03819001,2.02403E+17
6,D_RobotHorizontal,2,4,-0.1473438,0.7280439,0.9000002,-0.1268366,0.705489,0.9000002,-0.1268364,0.7054888,0.8102099,-0.1197486,0.6707662,0.7029109,0.08979025,2.02403E+17
6,D_RobotHorizontal,2,9,0.09346815,0.353333,0.9000003,0.1020894,0.3294175,0.9000003,0.1020893,0.3294174,0.8406938,0.09759296,0.346089,0.7290208,0.05930648,2.02403E+17
